id,district_id,name_th,name_en,lat,long,zipcode
"770302","7703","อ่างทอง","Ang Thong","11.454","99.508","77130"
"770303","7703","นาหูกวาง","Na Hu Kwang","11.537","99.499","77130"
"770304","7703","เขาล้าน","Khao Lan","11.606","99.501","77130"
"770305","7703","ห้วยยาง","Huai Yang","11.637","99.641","77130"
"770306","7703","แสงอรุณ","Saeng Arun","11.573","99.628","77130"
"770401","7704","กำเนิดนพคุณ","Kamnoet Nopphakhun","11.248","99.516","77140"
"770402","7704","พงศ์ประศาสน์","Phong Prasat","11.188","99.466","77140"
"770403","7704","ร่อนทอง","Ron Thong","11.299","99.393","77230"
"770404","7704","ธงชัย","Thong Chai","11.318","99.525","77190"
"770405","7704","ชัยเกษม","Chai Kasem","11.375","99.473","77190"
"770406","7704","ทองมงคล","Thong Mongkhon","11.204","99.369","77230"
"770407","7704","แม่รำพึง","Mae Ramphueng","11.227","99.544","77140"
"770501","7705","ปากแพรก","Pak Phraek","11.063","99.436","77170"
"770502","7705","บางสะพาน","Bang Saphan","11.107","99.443","77170"
"770503","7705","ทรายทอง","Sai Thong","11.011","99.424","77170"
"770504","7705","ช้างแรก","Chang Raek","11.103","99.306","77170"
"770505","7705","ไชยราช","Chaiyarat","11.012","99.256","77170"
"770601","7706","ปราณบุรี","Pran Buri","12.354","99.932","77120"
"770602","7706","เขาน้อย","Khao Noi","12.405","99.898","77120"
"770604","7706","ปากน้ำปราณ","Pak Nam Pran","12.381","99.981","77220"
"770607","7706","หนองตาแต้ม","Nong Ta Taem","12.380","99.814","77120"
"770608","7706","วังก์พง","Wang Phong","12.447","99.911","77120"
"770609","7706","เขาจ้าว","Khao Chao","12.396","99.520","77120"
"770701","7707","หัวหิน","Hua Hin","12.592","99.940","77110"
"770702","7707","หนองแก","Nong Kae","12.502","99.958","77110"
"770703","7707","หินเหล็กไฟ","Hin Lek Fai","12.592","99.862","77110"
"770704","7707","หนองพลับ","Nong Phlap","12.530","99.704","77110"
"770705","7707","ทับใต้","Thap Tai","12.516","99.863","77110"
"770706","7707","ห้วยสัตว์ใหญ่","Huai Sat Yai","12.512","99.526","77110"
"770707","7707","บึงนคร","Bueng Nakhon","12.403","99.655","77110"
"770801","7708","สามร้อยยอด","Sam Roi Yot","12.266","99.946","77120"
"770802","7708","ศิลาลอย","Sila Loi","12.309","99.560","77180"
"770803","7708","ไร่เก่า","Rai Kao","12.252","99.706","77180"
"770804","7708","ศาลาลัย","Sala Lai","12.271","99.593","77180"
"770805","7708","ไร่ใหม่","Rai Mai","12.214","99.746","77180"
"800101","8001","ในเมือง","Nai Mueang","8.408","99.972","80000"
"800102","8001","ท่าวัง","Tha Wang","8.449","99.961","80000"
"800103","8001","คลัง","Khlang","8.434","99.966","80000"
"800106","8001","ท่าไร่","Tha Rai","8.430","100.041","80000"
"800107","8001","ปากนคร","Pak Nakhon","8.421","99.996","80000"
"800108","8001","นาทราย","","8.479","99.932","80280"
"800112","8001","กำแพงเซา","Kamphaeng Sao","8.401","99.868","80280"
"800113","8001","ไชยมนตรี","Chai Montri","8.401","99.914","80000"
"800114","8001","มะม่วงสองต้น","Mamuang Song Ton","8.397","99.952","80000"
"800115","8001","นาเคียน","Na Khian","8.452","99.919","80000"
"800116","8001","ท่างิ้ว","Tha Ngio","8.452","99.835","80280"
"800118","8001","โพธิ์เสด็จ","Pho Sadet","8.428","99.920","80000"
"800119","8001","บางจาก","Bang Chak","8.376","100.061","80330"
"800120","8001","ปากพูน","Pak Phun","8.529","99.997","80000"
"800121","8001","ท่าซัก","Tha Sak","8.510","100.032","80000"
"800122","8001","ท่าเรือ","Tha Ruea","8.321","100.013","80000"
"800201","8002","พรหมโลก","Phrom Lok","8.500","99.793","80320"
"800202","8002","บ้านเกาะ","Ban Ko","8.539","99.814","80320"
"800203","8002","อินคีรี","In Khiri","8.540","99.874","80320"
"800204","8002","ทอนหงส์","Thon Hong","8.580","99.776","80320"
"800205","8002","นาเรียง","Na Riang","8.504","99.866","80320"
"800301","8003","เขาแก้ว","Khao Kaeo","8.374","99.742","80230"
"800302","8003","ลานสกา","Lan Saka","8.305","99.771","80230"
"800303","8003","ท่าดี","Tha Di","8.443","99.804","80230"
"800304","8003","กำโลน","Kamlon","8.442","99.757","80230"
"800305","8003","ขุนทะเล","Khun Thale","8.344","99.848","80230"
"800401","8004","ฉวาง","Chawang","8.397","99.501","80150"
"800403","8004","ละอาย","La-Ai","8.472","99.632","80250"
"800404","8004","นาแว","Na Wae","8.483","99.523","80150"
"800405","8004","ไม้เรียง","Mai Riang","8.457","99.477","80150"
"800406","8004","กะเปียด","Kapiat","8.519","99.460","80260"
"800407","8004","นากะชะ","Na Kacha","8.415","99.476","80150"
"800409","8004","ห้วยปริก","Huai Prik","8.569","99.440","80260"
"800410","8004","ไสหร้า","Sai Ra","8.437","99.547","80150"
"800415","8004","นาเขลียง","Na Khliang","8.533","99.500","80260"
"800416","8004","จันดี","Chan Di","8.391","99.554","80250"
"800501","8005","พิปูน","Phipun","8.555","99.653","80270"
"800502","8005","กะทูน","Kathun","8.638","99.530","80270"
"800503","8005","เขาพระ","Khao Phra","8.634","99.615","80270"
"800504","8005","ยางค้อม","Yang Khom","8.520","99.701","80270"
"800505","8005","ควนกลาง","Khuan Klang","8.534","99.553","80270"
"800601","8006","เชียรใหญ่","Chian Yai","8.202","100.116","80190"
"800603","8006","ท่าขนาน","Tha Khanan","8.140","100.165","80190"
"800604","8006","บ้านกลาง","Ban Klang","8.156","100.197","80190"
"800605","8006","บ้านเนิน","Ban Noen","8.166","100.170","80190"
"800606","8006","ไสหมาก","Sai Mak","8.203","100.163","80190"
"800607","8006","ท้องลำเจียก","Thong Lamchiak","8.147","100.117","80190"
"800610","8006","เสือหึง","Suea Hueng","8.189","100.242","80190"
"800611","8006","การะเกด","Karaket","8.073","100.154","80190"
"800612","8006","เขาพระบาท","Khao Phrabat","8.084","100.191","80190"
"800613","8006","แม่เจ้าอยู่หัว","Mae Chao Yu Hua","8.075","100.094","80190"
"800701","8007","ชะอวด","Cha-Uat","7.996","100.020","80180"
"800702","8007","ท่าเสม็ด","Tha Samet","7.949","100.017","80180"
"800703","8007","ท่าประจะ","Tha Pracha","7.973","99.960","80180"
"800704","8007","เคร็ง","Khreng","7.952","100.103","80180"
"800705","8007","วังอ่าง","Wang Ang","7.927","99.886","80180"
"800706","8007","บ้านตูล","Ban Tun","8.070","100.000","80180"
"800707","8007","ขอนหาด","Khon Hat","7.872","100.059","80180"
"800708","8007","เกาะขันธ์","Ko Khan","7.910","99.935","80180"
"800709","8007","ควนหนองหงษ์","Khuan Nong Hong","8.009","99.885","80180"
"800710","8007","เขาพระทอง","Khao Phra Thong","7.974","99.905","80180"
"800711","8007","นางหลง","Nang Long","7.901","99.988","80180"
"800801","8008","ท่าศาลา","Tha Sala","8.669","99.926","80160"
"800802","8008","กลาย","Klai","8.812","99.902","80160"
"800803","8008","ท่าขึ้น","Tha Khuen","8.714","99.887","80160"
"800804","8008","หัวตะพาน","Hua Taphan","8.628","99.889","80160"
"800806","8008","สระแก้ว","Sa Kaeo","8.752","99.867","80160"
"800807","8008","โมคลาน","Mo Khlan","8.589","99.885","80160"
"800809","8008","ไทยบุรี","Thai Buri","8.665","99.879","80160"
"800810","8008","ดอนตะโก","Don Tako","8.560","99.903","80160"
"800811","8008","ตลิ่งชัน","Taling Chan","8.783","99.821","80160"
"800813","8008","โพธิ์ทอง","Pho Thong","8.613","99.923","80160"
"800901","8009","เทศบาลเมืองทุ่งสง-ปากแพรก","Pak Phraek","8.168","99.689","80110"
"800902","8009","ชะมาย","Chamai","8.148","99.673","80110"
"800903","8009","หนองหงส์","Nong Hong","8.195","99.614","80110"
"800904","8009","ควนกรด","Khuan Krot","8.149","99.632","80110"
"800905","8009","นาไม้ไผ่","Na Mai Phai","8.119","99.590","80110"
"800906","8009","นาหลวงเสน","Na Luang Sen","8.240","99.705","80110"
"800907","8009","เขาโร","Khao Ro","8.047","99.594","80110"
"800908","8009","กะปาง","Kapang","8.029","99.683","80310"
"800909","8009","ที่วัง","Thi Wang","8.099","99.670","80110"
"800910","8009","น้ำตก","Namtok","7.971","99.780","80110"
"800911","8009","ถ้ำใหญ่","Tham Yai","8.164","99.742","80110"
"800912","8009","นาโพธิ์","Na Pho","8.209","99.574","80110"
"800913","8009","เขาขาว","Khao Khao","8.173","99.500","80110"
"801001","8010","นาบอน","Na Bon","8.243","99.600","80220"
"801002","8010","ทุ่งสง","Thung Song","8.255","99.487","80220"
"801003","8010","แก้วแสน","Kaeo Saen","8.282","99.528","80220"
"801101","8011","ท่ายาง","Tha Yang","8.305","99.346","80240"
"801102","8011","ทุ่งสัง","Thung Sang","8.372","99.342","80240"
"801103","8011","ทุ่งใหญ่","Thung Yai","8.366","99.429","80240"
"801104","8011","กุแหระ","Kurae","8.194","99.337","80240"
"801105","8011","ปริก","Prik","8.280","99.432","80240"
"801106","8011","บางรูป","Bang Rup","8.400","99.279","80240"
"801107","8011","กรุงหยัน","Krung Yan","8.187","99.403","80240"
"801202","8012","คลองน้อย","Khlong Noi","8.358","100.108","80330"
"801203","8012","ป่าระกำ","Pa Rakam","8.244","100.120","80140"
"801204","8012","ชะเมา","Chamao","8.275","100.054","80330"
"801205","8012","คลองกระบือ","Khlong Krabue","8.317","100.143","80140"
"801206","8012","เกาะทวด","Ko Thuat","8.283","100.092","80330"
"801207","8012","บ้านใหม่","Ban Mai","8.277","100.154","80140"
"801208","8012","หูล่อง","Hu Long","8.314","100.184","80140"
"801209","8012","แหลมตะลุมพุก","Laem Talumphuk","8.458","100.196","80140"
"801210","8012","ปากพนังฝั่งตะวันตก","Pak Phanang Fang Tawan Tok","8.360","100.165","80140"
"801211","8012","บางศาลา","Bang Sala","8.246","100.185","80140"
"801212","8012","บางพระ","Bang Phra","8.326","100.230","80140"
"801213","8012","บางตะพง","Bang Taphong","8.232","100.153","80140"
"801214","8012","ปากพนังฝั่งตะวันออก","Pak Phanang Fang Tawan Ok","8.397","100.200","80140"
"801215","8012","บ้านเพิง","Ban Phoeng","8.294","100.227","80140"
"801216","8012","ท่าพญา","Tha Phaya","8.267","100.258","80140"
"801217","8012","ปากแพรก","Pak Phraek","8.244","100.212","80140"
"801218","8012","ขนาบนาก","Khanap Nak","8.220","100.247","80140"
"801301","8013","ร่อนพิบูลย์","Ron Phibun","8.189","99.832","80130"
"801302","8013","หินตก","Hin Tok","8.237","99.880","80350"
"801303","8013","เสาธง","Sao Thong","8.252","99.924","80350"
"801304","8013","ควนเกย","Khuan Koei","8.140","99.900","80130"
"801305","8013","ควนพัง","Khuan Phang","8.159","99.977","80130"
"801306","8013","ควนชุม","Khuan Chum","8.183","99.919","80130"
"801401","8014","สิชล","Sichon","9.008","99.902","80120"
"801402","8014","ทุ่งปรัง","Thung Prang","8.958","99.876","80120"
"801403","8014","ฉลอง","Chalong","8.890","99.773","80120"
"801404","8014","เสาเภา","Sao Phao","8.890","99.904","80340"
"801405","8014","เปลี่ยน","Plian","8.833","99.870","80120"
"801406","8014","สีขีด","Si Khit","9.023","99.786","80120"
"801407","8014","เทพราช","Theppharat","8.841","99.735","80340"
"801408","8014","เขาน้อย","Khao Noi","8.945","99.787","80120"
"801409","8014","ทุ่งใส","Thung Sai","9.060","99.890","80120"
"801501","8015","ขนอม","Khanom","9.166","99.838","80210"
"801502","8015","ควนทอง","Khuan Thong","9.181","99.782","80210"
"801503","8015","ท้องเนียน","Thong Nian","9.324","99.775","80210"
"801601","8016","หัวไทร","Hua Sai","8.037","100.286","80170"
"801602","8016","หน้าสตน","Na Saton","7.969","100.322","80170"
"801603","8016","ทรายขาว","Sai Khao","8.040","100.226","80170"
"801604","8016","แหลม","Laem","7.970","100.192","80170"
"801605","8016","เขาพังไกร","Khao Phang Krai","7.976","100.272","80170"
"801606","8016","บ้านราม","Ban Ram","8.081","100.257","80170"
"801607","8016","บางนบ","Bang Nop","8.104","100.261","80170"
"801608","8016","ท่าซอม","Tha Som","8.146","100.246","80170"
"801609","8016","ควนชะลิก","Khuan Chalik","7.907","100.206","80170"
"801610","8016","รามแก้ว","Ram Kaeo","7.932","100.276","80170"
"801611","8016","เกาะเพชร","Ko Phet","8.112","100.291","80170"
"801701","8017","บางขัน","Bang Khan","8.069","99.422","80360"
"801702","8017","บ้านลำนาว","Ban Lamnao","7.968","99.417","80360"
"801703","8017","วังหิน","Wang Hin","7.984","99.554","80360"
"801704","8017","บ้านนิคม","Ban Nikhom","7.933","99.507","80360"
"801801","8018","ถ้ำพรรณรา","Tham Phannara","8.414","99.373","80260"
"801802","8018","คลองเส","Khlong Se","8.491","99.419","80260"
"801803","8018","ดุสิต","Dusit","8.466","99.347","80260"
"801901","8019","บ้านควนมุด","Ban Khuan Mut","8.028","99.924","80180"
"801902","8019","บ้านชะอวด","Ban Cha-Uat","8.058","99.933","80180"
"801903","8019","ควนหนองคว้า","Khuan Nong Kwa","8.103","99.935","80130"
"801904","8019","ทุ่งโพธิ์","Thung Pho","8.109","99.829","80130"
"801905","8019","นาหมอบุญ","Na Mo Bun","8.030","99.813","80130"
"801906","8019","สาม","Sam Tambon","8.060","99.806","80130"
"802001","8020","นาพรุ","Na Phru","8.331","99.907","80000"
"802002","8020","นาสาร","Na San","8.370","99.920","80000"
"802003","8020","ท้ายสำเภา","Thai Samphao","8.302","99.909","80000"
"802004","8020","ช้างซ้าย","Chang Sai","8.311","99.966","80000"
"802101","8021","นบพิตำ","Nopphitam","8.744","99.772","80160"
"802102","8021","กรุงชิง","Krung Ching","8.804","99.635","80160"
"802103","8021","กะหรอ","Karo","8.666","99.827","80160"
"802104","8021","นาเหรง","Na Reng","8.660","99.745","80160"
"802201","8022","ช้างกลาง","Chang Klang","8.336","99.638","80250"
"802202","8022","หลักช้าง","Lak Chang","8.354","99.535","80250"
"802203","8022","สวนขัน","Suan Khan","8.416","99.643","80250"
"802301","8023","เชียรเขา","Chian Khao","8.184","100.078","80190"
"802302","8023","ดอนตรอ","Don Tro","8.213","100.039","80290"
"802303","8023","สวนหลวง","Suan Luang","8.139","100.037","80190"
"802304","8023","ทางพูน","Thang Phun","8.239","99.981","80290"
"810101","8101","ปากน้ำ","","8.090","98.905","81000"
"810103","8101","กระบี่น้อย","Krabi Noi","8.176","98.959","81000"
"810105","8101","เขาคราม","Khao Khram","8.210","98.729","81000"
"810106","8101","เขาทอง","Khao Thong","8.049","98.676","81000"
"810111","8101","ทับปริก","Thap Prik","8.203","98.886","81000"
"810115","8101","ไสไทย","Sai Thai","8.064","98.872","81000"
"810116","8101","อ่าวนาง","Ao Nang","7.616","98.863","81000"
"810117","8101","หนองทะเล","Nong Thale","8.088","98.785","81000"
"810118","8101","คลองประสงค์","Khlong Prasong","7.972","98.809","81000"
"810201","8102","เขาพนม","Khao Phanom","8.227","99.045","81140"
"810202","8102","เขาดิน","Khao Din","8.342","99.167","81140"
"810203","8102","สินปุน","Sin Pun","8.277","99.295","80240"
"810204","8102","พรุเตียว","Phru Tiao","8.258","99.128","81140"
"810205","8102","หน้าเขา","Na Khao","8.343","98.966","81140"
"810206","8102","โคกหาร","Khok Han","8.188","99.252","80240"
"810301","8103","เกาะลันตาใหญ่","Ko Lanta Yai","7.496","99.120","81150"
"810302","8103","เกาะลันตาน้อย","Ko Lanta Noi","7.576","99.142","81150"
"810303","8103","เกาะกลาง","Ko Klang","7.746","99.126","81120"
"810304","8103","คลองยาง","Khlong Yang","7.855","99.053","81120"
"810305","8103","ศาลาด่าน","Sala Dan","7.603","99.050","81150"
"810401","8104","คลองท่อมใต้","Khlong Thom Tai","7.933","99.172","81120"
"810402","8104","คลองท่อมเหนือ","Khlong Thom Nuea","7.930","99.263","81120"
"810403","8104","คลองพน","Khlong Phon","7.758","99.172","81170"
"810404","8104","ทรายขาว","Sai Khao","7.711","99.241","81170"
"810405","8104","ห้วยน้ำขาว","Huai Nam Khao","7.866","99.126","81120"
"810406","8104","พรุดินนา","Phru Din Na","8.060","99.219","81120"
"810407","8104","เพหลา","Phela","8.075","99.139","81120"
"810501","8105","อ่าวลึกใต้","Ao Luek Tai","8.386","98.707","81110"
"810502","8105","แหลมสัก","Laem Sak","8.292","98.616","81110"
"810503","8105","นาเหนือ","Na Nuea","8.529","98.736","81110"
"810504","8105","คลองหิน","Khlong Hin","8.324","98.837","81110"
"810505","8105","อ่าวลึกน้อย","Ao Luek Noi","8.211","98.687","81110"
"810506","8105","อ่าวลึกเหนือ","Ao Luek Nuea","8.399","98.825","81110"
"810507","8105","เขาใหญ่","Khao Yai","8.465","98.719","81110"
"810508","8105","คลองยา","Khlong Ya","8.379","98.883","81110"
"810509","8105","บ้านกลาง","Ban Klang","8.352","98.792","81110"
"810601","8106","ปลายพระยา","Plai Phraya","8.564","98.879","81160"
"810602","8106","เขาเขน","Khao Khen","8.560","98.798","81160"
"810603","8106","เขาต่อ","Khao To","8.612","98.739","81160"
"810604","8106","คีรีวง","Khiri Wong","8.445","98.841","81160"
"810701","8107","ลำทับ","Lam Thap","7.960","99.348","81120"
"810702","8107","ดินอุดม","Din Udom","8.100","99.358","81120"
"810703","8107","ทุ่งไทรทอง","Thung Sai Thong","8.004","99.311","81120"
"810704","8107","ดินแดง","Din Daeng","8.011","99.373","81120"
"810801","8108","เหนือคลอง","Nuea Khlong","8.086","98.990","81130"
"810802","8108","เกาะศรีบอยา","Ko Si Boya","7.801","98.995","81130"
"810803","8108","คลองขนาน","Khlong Khanan","7.941","99.072","81130"
"810804","8108","คลองเขม้า","Khlong Khamao","8.036","98.976","81130"
"810805","8108","โคกยาง","Khok Yang","8.090","99.087","81130"
"810806","8108","ตลิ่งชัน","Taling Chan","7.963","98.969","81130"
"810807","8108","ปกาสัย","Pakasai","8.015","99.062","81130"
"810808","8108","ห้วยยูง","Huai Yung","8.120","99.026","81130"
"820101","8201","ท้ายช้าง","Thai Chang","8.446","98.524","82000"
"820102","8201","นบปริง","Nop Pring","8.536","98.514","82000"
"820103","8201","ถ้ำน้ำผุด","Tham Nam Phut","8.427","98.527","82000"
"820104","8201","บางเตย","Bang Toei","8.407","98.575","82000"
"820105","8201","ตากแดด","Tak Daet","8.433","98.489","82000"
"820106","8201","สองแพรก","Song Phraek","8.603","98.554","82000"
"820107","8201","ทุ่งคาโงก","Thung Kha Ngok","8.554","98.438","82000"
"820108","8201","เกาะปันหยี","Ko Panyi","8.317","98.539","82000"
"820109","8201","ป่ากอ","Pa Ko","8.500","98.466","82000"
"820201","8202","เกาะยาวน้อย","Ko Yao Noi","8.131","98.610","82160"
"820202","8202","เกาะยาวใหญ่","Ko Yao Yai","8.061","98.567","82160"
"820203","8202","พรุใน","Phru Nai","7.892","98.581","83000"
"820301","8203","กะปง","Kapong","8.648","98.468","82170"
"820302","8203","ท่านา","Tha Na","8.713","98.419","82170"
"820303","8203","เหมาะ","Mo","8.695","98.362","82170"
"820304","8203","เหล","Le","8.734","98.507","82170"
"820305","8203","รมณีย์","Rommani","8.829","98.501","82170"
"820401","8204","ถ้ำ","Tham","8.409","98.412","82130"
"820402","8204","กระโสม","Krasom","8.331","98.483","82130"
"820403","8204","กะไหล","Kalai","8.285","98.477","82130"
"820404","8204","ท่าอยู่","Tha Yu","8.261","98.398","82130"
"820405","8204","หล่อยูง","Lo Yung","8.198","98.358","82140"
"820406","8204","โคกกลอย","Khok Kloi","8.252","98.306","82140"
"820407","8204","คลองเคียน","Khlong Khian","8.179","98.455","82130"
"820501","8205","ตะกั่วป่า","Takua Pa","8.829","98.362","82110"
"820502","8205","บางนายสี","Bang Nai Si","8.914","98.324","82110"
"820503","8205","บางไทร","Bang Sai","8.773","98.312","82110"
"820504","8205","บางม่วง","Bang Muang","8.819","98.289","82190"
"820505","8205","ตำตัว","Tamtua","8.784","98.377","82110"
"820506","8205","โคกเคียน","Khok Khian","8.851","98.388","82110"
"820507","8205","คึกคัก","Khuek Khak","8.698","98.280","82190"
"820508","8205","เกาะคอเขา","Ko Kho Khao","8.962","98.284","82190"
"820601","8206","คุระ","Khu Ra","9.262","98.414","82150"
"820602","8206","บางวัน","Bang Wan","9.046","98.405","82150"
"820603","8206","เกาะพระทอง","Ko Phra Thong","9.406","97.901","82150"
"820605","8206","แม่นางขาว","Mae Nang Khao","9.154","98.404","82150"
"820701","8207","ทับปุด","Thap Put","8.517","98.632","82180"
"820702","8207","มะรุ่ย","Marui","8.431","98.639","82180"
"820703","8207","บ่อแสน","Bo Saen","8.472","98.605","82180"
"820704","8207","ถ้ำทองหลาง","Tham Thong Lang","8.556","98.598","82180"
"820705","8207","โคกเจริญ","Khok Charoen","8.543","98.664","82180"
"820706","8207","บางเหรียง","Bang Riang","8.610","98.654","82180"
"820801","8208","ท้ายเหมือง","Thai Mueang","8.442","98.275","82120"
"820802","8208","นาเตย","Na Toei","8.344","98.303","82120"
"820803","8208","บางทอง","Bang Thong","8.418","98.354","82120"
"820804","8208","ทุ่งมะพร้าว","Thung Maphrao","8.536","98.277","82120"
"820805","8208","ลำภี","Lam Phi","8.590","98.360","82120"
"820806","8208","ลำแก่น","Lam Kaen","8.578","98.258","82120"
"830101","8301","ตลาดใหญ่","Talat Yai","7.888","98.394","83000"
"830102","8301","ตลาดเหนือ","Talat Nuea","7.879","98.381","83000"
"830103","8301","เกาะแก้ว","Ko Kaeo","7.924","98.455","83000"
"830105","8301","รัษฎา","","7.834","98.423","83000"
"830106","8301","ฉลอง","Chalong","7.843","98.341","83130"
"830107","8301","ราไวย์","Rawai","7.767","98.300","83130"
"830108","8301","กะรน","Karon","7.821","98.285","83100"
"830201","8302","กะทู้","Kathu","7.914","98.338","83120"
"830202","8302","ป่าตอง","Patong","7.904","98.308","83150"
"830203","8302","กมลา","Kamala","7.945","98.289","83150"
"830301","8303","เทพกระษัตรี","Thep Krasattri","8.116","98.425","83110"
"830302","8303","ศรีสุนทร","Si Sunthon","7.984","98.346","83110"
"830303","8303","เชิงทะเล","Choeng Thale","7.996","98.309","83110"
"830304","8303","ป่าคลอก","Pa Khlok","8.028","98.461","83110"
"830305","8303","ไม้ขาว","Mai Khao","8.147","98.318","83110"
"830306","8303","สาคู","Sakhu","8.093","98.315","83110"
"840101","8401","ตลาด","Talat","9.137","99.320","84000"
"840102","8401","มะขามเตี้ย","Makham Tia","9.112","99.347","84000"
"840103","8401","วัดประดู่","Wat Pradu","8.979","99.328","84000"
"840104","8401","ขุนทะเล","Khun Thale","9.023","99.353","84100"
"840105","8401","บางใบไม้","Bang Bai Mai","9.152","99.295","84000"
"840106","8401","บางชนะ","Bang Chana","9.155","99.311","84000"
"840107","8401","คลองน้อย","Khlong Noi","9.135","99.251","84000"
"840108","8401","บางไทร","Bang Sai","9.188","99.300","84000"
"840109","8401","บางโพธิ์","Bang Pho","9.185","99.278","84000"
"840110","8401","บางกุ้ง","Bang Kung","9.159","99.360","84000"
"840111","8401","คลองฉนาก","Khlong Chanak","9.191","99.351","84000"
"840201","8402","ท่าทองใหม่","Tha Thong Mai","9.174","99.396","84290"
"840202","8402","ท่าทอง","Tha Thong","9.255","99.539","84160"
"840203","8402","กะแดะ","Kadae","9.181","99.465","84160"
"840204","8402","ทุ่งกง","Thung Kong","9.122","99.405","84290"
"840205","8402","กรูด","Krut","9.103","99.549","84160"
"840206","8402","ช้างซ้าย","Chang Sai","9.020","99.478","84160"
"840207","8402","พลายวาส","Phlai Wat","9.184","99.518","84160"
"840208","8402","ป่าร่อน","Pa Ron","8.970","99.521","84160"
"840209","8402","ตะเคียนทอง","Takhian Thong","9.176","99.430","84160"
"840210","8402","ช้างขวา","Chang Khwa","9.103","99.442","84160"
"840211","8402","ท่าอุแท","Tha Uthae","9.113","99.639","84160"
"840212","8402","ทุ่งรัง","Thung Rang","9.042","99.403","84290"
"840213","8402","คลองสระ","Khlong Sa","8.976","99.626","84160"
"840301","8403","ดอนสัก","Don Sak","9.310","99.660","84220"
"840302","8403","ชลคราม","Chon Khram","9.248","99.605","84160"
"840303","8403","ไชยคราม","Chai Khram","9.182","99.653","84220"
"840304","8403","ปากแพรก","Pak Phraek","9.134","99.701","84340"
"840401","8404","อ่างทอง","Ang Thong","9.708","99.675","84140"
"840402","8404","ลิปะน้อย","Lipa Noi","9.502","99.959","84140"
"840403","8404","ตลิ่งงาม","Taling Ngam","9.310","99.892","84140"
"840404","8404","หน้าเมือง","Na Mueang","9.461","99.996","84140"
"840405","8404","มะเร็ต","Maret","9.468","100.032","84310"
"840406","8404","บ่อผุด","Bo Phut","9.539","100.081","84320"
"840407","8404","แม่น้ำ","Maenam","9.563","99.967","84330"
"840501","8405","เกาะพะงัน","Ko Pha-Ngan","9.802","99.979","84280"
"840502","8405","บ้านใต้","Ban Tai","9.723","100.062","84280"
"840601","8406","ตลาดไชยา","Talat Chaiya","9.391","99.198","84110"
"840602","8406","พุมเรียง","Phum Riang","9.395","99.261","84110"
"840603","8406","เลม็ด","Samet","9.365","99.172","84110"
"840604","8406","เวียง","Wiang","9.388","99.148","84110"
"840605","8406","ทุ่ง","Thung","9.424","99.215","84110"
"840606","8406","ป่าเว","Pa We","9.447","99.144","84110"
"840607","8406","ตะกรบ","Takrop","9.464","99.229","84110"
"840608","8406","โมถ่าย","Mo Thai","9.407","99.084","84110"
"840609","8406","ปากหมาก","Pak Mak","9.477","98.948","84110"
"840701","8407","ท่าชนะ","Tha Chana","9.593","99.183","84170"
"840702","8407","สมอทอง","Samo Thong","9.581","99.053","84170"
"840703","8407","ประสงค์","Prasong","9.586","98.851","84170"
"840704","8407","คันธุลี","Khan Thuli","9.661","99.088","84170"
"840705","8407","วัง","Wang","9.520","99.198","84170"
"840706","8407","คลองพา","Khlong Pha","9.685","98.865","84170"
"840801","8408","ท่าขนอน","Tha Khanon","9.075","98.874","84180"
"840802","8408","บ้านยาง","Ban Yang","9.051","99.012","84180"
"840803","8408","น้ำหัก","Nam Hak","9.157","98.824","84180"
"840806","8408","กะเปา","Kapao","9.011","98.890","84180"
"840807","8408","ท่ากระดาน","Tha Kradan","9.063","99.025","84180"
"840808","8408","ย่านยาว","Yan Yao","8.992","98.977","84180"
"840809","8408","ถ้ำสิงขร","Tham Singkhon","8.993","99.038","84180"
"840810","8408","บ้านทำเนียบ","Ban Thamniap","8.868","98.968","84180"
"840901","8409","เขาวง","Khao Wong","8.923","98.929","84230"
"840902","8409","พะแสง","Phasaeng","8.928","98.840","84230"
"840903","8409","พรุไทย","Phru Thai","8.949","98.896","84230"
"840904","8409","เขาพัง","Khao Phang","9.115","98.645","84230"
"841001","8410","พนม","Phanom","8.828","98.781","84250"
"841002","8410","ต้นยวน","Ton Yuan","8.776","98.900","84250"
"841003","8410","คลองศก","Khlong Sok","8.857","98.688","84250"
"841004","8410","พลูเถื่อน","Phlu Thuean","8.735","98.738","84250"
"841005","8410","พังกาญจน์","Phang Kan","8.878","98.806","84250"
"841006","8410","คลองชะอุ่น","Khlong Cha-Un","8.727","98.865","84250"
"841101","8411","ท่าฉาง","Tha Chang","9.258","99.175","84150"
"841102","8411","ท่าเคย","Tha Khoei","9.228","99.181","84150"
"841103","8411","คลองไทร","Khlong Sai","9.200","99.165","84150"
"841104","8411","เขาถ่าน","Khao Than","9.310","99.188","84150"
"841105","8411","เสวียด","Sawiat","9.311","99.101","84150"
"841106","8411","ปากฉลุย","Pak Chalui","9.442","98.752","84150"
"841201","8412","นาสาร","","8.812","99.359","84120"
"841202","8412","พรุพี","Phru Phi","8.707","99.391","84270"
"841203","8412","ทุ่งเตา","Thung Tao","8.917","99.357","84120"
"841204","8412","ลำพูน","Lamphun","8.845","99.461","84120"
"841205","8412","ท่าชี","Tha Chi","8.756","99.275","84120"
"841206","8412","ควนศรี","Khuan Si","8.713","99.303","84270"
"841207","8412","ควนสุบรรณ","","8.876","99.367","84120"
